sample_id,phase,split,action,category,n_picks,has_correct_pick,all_picks_correct,min_cal_conf,max_cal_conf,reason_codes
XO.LD40..HH.2018.06.29.02.18.17,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.787,0.819,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT12..HH.2018.06.29.12.37.02,P,main,FUSE,AUTO_FUSE,3,True,True,0.853,0.927,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.29.12.37.02,S,main,FUSE,AUTO_FUSE,3,True,True,0.853,0.927,FUSE_CONSENSUS_CLUSTER
XO.LT07..HH.2018.06.29.16.32.47,P,main,FUSE,AUTO_FUSE,3,True,False,0.744,0.903,FUSE_CONSENSUS_CLUSTER
XO.LT07..HH.2018.06.29.16.32.47,S,main,FUSE,AUTO_FUSE,3,True,False,0.744,0.903,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.30.20.21.29,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.772,0.873,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.07.01.04.04.30,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.699,0.957,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.07.01.04.04.30,S,main,FUSE,AUTO_FUSE,3,True,True,0.851,0.957,FUSE_CONSENSUS_CLUSTER
XO.LA25..HH.2018.07.01.19.54.40,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.49,0.947,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA25..HH.2018.07.01.19.54.40,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,2,True,False,0.49,0.89,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT16..HH.2018.07.01.19.54.44,P,main,FUSE,AUTO_FUSE,3,True,True,0.828,0.946,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.01.01.03.07,P,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.954,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.01.01.03.07,S,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.954,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.01.06.47.58,P,main,FUSE,AUTO_FUSE,3,True,True,0.862,0.952,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.01.06.47.58,S,main,FUSE,AUTO_FUSE,3,True,True,0.862,0.952,FUSE_CONSENSUS_CLUSTER
XO.LT07..HH.2018.07.01.19.09.26,P,main,FUSE,AUTO_FUSE,3,True,True,0.836,0.918,FUSE_CONSENSUS_CLUSTER
XO.LT07..HH.2018.07.01.19.09.26,S,main,FUSE,AUTO_FUSE,3,True,True,0.836,0.918,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.07.02.14.22.32,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,1,True,True,0.848,0.848,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.07.02.14.22.32,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.736,0.855,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD41..HH.2018.07.02.14.22.35,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.838,0.951,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.02.14.22.35,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.838,0.951,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.07.02.14.22.26,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.861,0.952,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.07.02.14.22.26,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.861,0.952,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.07.02.00.06.04,S,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.693,0.828,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT17..HH.2018.07.02.03.50.52,P,main,FUSE,AUTO_FUSE,3,True,True,0.866,0.958,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.07.02.03.50.52,S,main,FUSE,AUTO_FUSE,3,True,True,0.866,0.958,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.03.01.45.18,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.654,0.949,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.07.03.01.45.18,S,main,FUSE,AUTO_FUSE,3,True,True,0.847,0.949,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.07.03.07.07.13,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,False,0.692,0.904,MODEL_CONSENSUS|MODEL_OUTLIER_DETECTED|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT10..HH.2018.07.03.07.06.51,P,main,FUSE,AUTO_FUSE,4,True,True,0.601,0.944,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.07.03.07.06.57,P,main,FUSE,AUTO_FUSE,3,True,True,0.718,0.905,FUSE_CONSENSUS_CLUSTER
XO.LD36..HH.2018.07.03.07.07.02,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.641,0.872,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT13..HH.2018.07.03.07.11.22,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.651,0.872,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD40..HH.2018.07.03.07.23.47,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.841,0.953,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.07.03.07.23.47,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.841,0.953,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD36..HH.2018.07.03.08.46.32,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,0,False,False,,,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT06..HH.2018.07.03.08.46.40,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.633,0.761,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT04..HH.2018.07.03.09.05.05,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,2,True,False,0.674,0.724,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT14..HH.2018.07.03.09.04.52,P,main,FUSE,AUTO_FUSE,4,True,True,0.647,0.831,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.07.03.11.25.10,P,main,FUSE,AUTO_FUSE,3,True,True,0.746,0.9,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.07.03.11.25.10,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,1,False,False,0.746,0.746,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT13..HH.2018.07.03.11.53.32,P,main,FUSE,AUTO_FUSE,3,True,False,0.682,0.801,FUSE_CONSENSUS_CLUSTER
XO.LA21..HH.2018.07.03.19.18.22,P,main,FUSE,AUTO_FUSE,4,True,True,0.778,0.956,FUSE_CONSENSUS_CLUSTER
XO.LA21..HH.2018.07.03.19.18.22,S,main,FUSE,AUTO_FUSE,3,False,False,0.856,0.956,FUSE_CONSENSUS_CLUSTER
XO.LD36..HH.2018.07.03.19.18.32,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.627,0.956,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD36..HH.2018.07.03.19.18.32,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.855,0.956,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD38..HH.2018.07.03.19.18.32,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.629,0.946,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD38..HH.2018.07.03.19.18.32,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.846,0.946,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA32..HH.2018.07.03.19.18.46,P,main,FUSE,AUTO_FUSE,3,True,True,0.855,0.944,FUSE_CONSENSUS_CLUSTER
XO.LA32..HH.2018.07.03.19.18.46,S,main,FUSE,AUTO_FUSE,3,True,False,0.855,0.944,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.07.03.19.18.46,P,main,FUSE,AUTO_FUSE,3,True,True,0.86,0.931,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.07.03.19.18.46,S,main,FUSE,AUTO_FUSE,3,True,False,0.86,0.931,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.07.03.19.18.51,P,main,FUSE,AUTO_FUSE,3,True,True,0.845,0.938,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.07.03.19.18.51,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,1,True,True,0.845,0.845,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT09..HH.2018.07.03.19.19.04,S,main,FUSE,AUTO_FUSE,2,True,True,0.849,0.946,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.07.03.21.06.52,P,main,FUSE,AUTO_FUSE,3,True,True,0.829,0.92,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.07.03.21.06.52,S,main,FUSE,AUTO_FUSE,3,True,True,0.829,0.92,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.07.03.22.14.09,P,main,FUSE,AUTO_FUSE,3,True,True,0.862,0.932,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.07.03.22.14.09,S,main,FUSE,AUTO_FUSE,3,True,True,0.862,0.932,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.07.03.00.22.38,P,main,FUSE,AUTO_FUSE,3,True,False,0.795,0.87,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.07.03.00.22.38,S,main,FUSE,AUTO_FUSE,3,True,True,0.795,0.87,FUSE_CONSENSUS_CLUSTER
XO.LT16..HH.2018.07.03.07.21.29,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,2,False,False,0.683,0.7,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT14..HH.2018.07.03.10.14.00,P,holdout,FUSE,AUTO_FUSE,3,False,False,0.646,0.82,FUSE_CONSENSUS_CLUSTER
XO.LT07..HH.2018.07.03.13.10.52,P,holdout,FUSE,AUTO_FUSE,3,True,False,0.828,0.857,FUSE_CONSENSUS_CLUSTER
XO.LT07..HH.2018.07.03.13.10.52,S,holdout,FUSE,AUTO_FUSE,3,False,False,0.828,0.857,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.07.03.13.11.01,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.841,0.95,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.07.03.13.11.01,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.841,0.95,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.07.03.13.11.01,P,main,FUSE,AUTO_FUSE,3,True,True,0.851,0.933,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.07.03.13.11.01,S,main,FUSE,AUTO_FUSE,3,True,True,0.851,0.933,FUSE_CONSENSUS_CLUSTER
XO.LD36..HH.2018.07.03.13.11.07,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.616,0.927,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD36..HH.2018.07.03.13.11.07,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.859,0.927,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.07.03.13.11.44,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.845,0.908,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.07.03.13.15.39,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.613,0.775,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT10..HH.2018.07.03.12.56.42,P,holdout,FUSE,AUTO_FUSE,3,True,False,0.731,0.789,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.07.03.12.56.42,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.731,0.789,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.04.21.57.02,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.78,0.841,FUSE_CONSENSUS_CLUSTER
XO.LT06..HH.2018.07.04.05.55.42,S,main,ROUTE,AUTO_ROUTE,2,True,False,0.634,0.903,ONLY_SURVIVOR_OBSTransformer
XO.LA39..HH.2018.07.04.19.05.46,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.853,0.95,FUSE_CONSENSUS_CLUSTER
XO.LT20..HH.2018.07.05.04.59.34,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.73,0.853,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT12..HH.2018.07.05.04.58.59,S,main,FUSE,AUTO_FUSE,3,True,False,0.755,0.824,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.07.05.17.41.35,P,main,FUSE,AUTO_FUSE,3,True,False,0.852,0.942,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.07.05.17.41.35,S,main,FUSE,AUTO_FUSE,3,True,True,0.852,0.942,FUSE_CONSENSUS_CLUSTER
XO.LD44..HH.2018.07.05.17.41.40,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.823,0.89,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD44..HH.2018.07.05.17.41.40,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.823,0.89,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA34..HH.2018.07.05.17.41.48,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.844,0.894,FUSE_CONSENSUS_CLUSTER
XO.LD44..HH.2018.07.05.18.27.29,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.751,0.9,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA33..HH.2018.07.05.18.27.50,S,main,FUSE,AUTO_FUSE,3,True,True,0.707,0.897,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.05.22.25.01,S,main,FUSE,AUTO_FUSE,3,True,False,0.825,0.896,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.07.06.02.16.13,P,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.95,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.07.06.22.30.18,P,main,FUSE,AUTO_FUSE,3,True,True,0.76,0.84,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.07.06.22.30.18,S,main,FUSE,AUTO_FUSE,2,True,True,0.76,0.807,FUSE_CONSENSUS_CLUSTER
XO.LT18..HH.2018.07.06.19.37.10,P,main,FUSE,AUTO_FUSE,3,True,False,0.714,0.924,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.07.06.21.48.29,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.642,0.771,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.07.07.11.31.21,P,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.952,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.07.11.31.21,S,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.952,FUSE_CONSENSUS_CLUSTER
XO.LT13..HH.2018.07.07.20.45.50,P,main,FUSE,AUTO_FUSE,3,True,True,0.747,0.905,FUSE_CONSENSUS_CLUSTER
XO.LT13..HH.2018.07.07.20.45.50,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.747,0.905,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT18..HH.2018.07.07.20.45.37,P,main,FUSE,AUTO_FUSE,3,True,True,0.853,0.958,FUSE_CONSENSUS_CLUSTER
XO.LT18..HH.2018.07.07.20.45.37,S,main,FUSE,AUTO_FUSE,4,True,True,0.144,0.958,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.07.08.11.02.55,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.857,0.952,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.07.08.11.02.55,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.857,0.952,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.07.08.03.13.53,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,2,True,False,0.79,0.866,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD41..HH.2018.07.08.05.42.20,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.852,0.955,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.08.05.42.20,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.852,0.955,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA32..HH.2018.07.08.15.13.51,P,main,FUSE,AUTO_FUSE,4,True,True,0.722,0.956,FUSE_CONSENSUS_CLUSTER
XO.LA32..HH.2018.07.08.15.13.51,S,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.956,FUSE_CONSENSUS_CLUSTER
XO.LA26..HH.2018.07.08.15.13.51,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,2,True,True,0.688,0.708,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA21..HH.2018.07.08.15.13.59,P,holdout,FUSE,AUTO_FUSE,4,True,True,0.585,0.958,FUSE_CONSENSUS_CLUSTER
XO.LA21..HH.2018.07.08.15.13.59,S,holdout,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.854,0.958,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD44..HH.2018.07.08.15.14.06,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.614,0.951,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD44..HH.2018.07.08.15.14.06,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.86,0.951,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.07.08.18.24.27,S,main,FUSE,AUTO_FUSE,3,True,True,0.841,0.894,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.07.09.17.48.38,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,1,False,False,0.851,0.851,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.07.09.17.48.38,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.775,0.851,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.09.17.48.29,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.69,0.953,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.07.09.17.48.29,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.848,0.953,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.07.09.20.54.09,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.74,0.839,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT01..HH.2018.07.10.23.35.34,S,main,FUSE,AUTO_FUSE,3,True,False,0.809,0.887,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.07.10.16.43.25,S,main,FUSE,AUTO_FUSE,3,True,True,0.812,0.851,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.07.10.18.19.05,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.434,0.887,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.07.10.21.15.46,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,0,False,False,,,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.07.10.21.15.46,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,False,0.609,0.751,MODEL_CONSENSUS|MODEL_OUTLIER_DETECTED|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD40..HH.2018.07.10.21.16.19,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.736,0.865,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT14..HH.2018.07.11.10.03.31,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.685,0.858,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT04..HH.2018.07.11.10.03.42,S,main,FUSE,AUTO_FUSE,3,True,True,0.786,0.852,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.07.11.17.34.32,S,main,FUSE,AUTO_FUSE,3,True,True,0.851,0.921,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.07.11.17.45.47,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.792,0.816,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.11.17.45.47,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.792,0.816,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.07.11.17.50.27,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.732,0.783,FUSE_CONSENSUS_CLUSTER
XO.LT06..HH.2018.07.11.19.58.12,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.687,0.887,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT20..HH.2018.07.11.07.48.46,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.625,0.849,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD44..HH.2018.07.11.07.48.16,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.851,0.92,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD44..HH.2018.07.11.07.48.16,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.851,0.92,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.11.17.47.02,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,2,False,False,0.792,0.821,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.11.17.47.02,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.784,0.821,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.12.00.45.58,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.662,0.942,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD41..HH.2018.07.12.00.45.58,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.84,0.942,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.07.12.02.05.29,P,main,FUSE,AUTO_FUSE,3,True,True,0.822,0.932,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.07.12.02.05.29,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,2,True,False,0.847,0.932,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD38..HH.2018.07.12.02.05.23,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.842,0.936,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT06..HH.2018.07.12.02.57.14,P,main,FUSE,AUTO_FUSE,4,True,True,0.774,0.957,FUSE_CONSENSUS_CLUSTER
